"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT08"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-14","2.46",,"0.00",,"78","64","  270","  270","12.1","19.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-15","0.67",,"0.00",,"78","66","  270","  280","10.1","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-16","1.34",,"0.00",,"79","66","  270","  270","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-17","0.89",,"0.00",,"76","66","  280","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-18","1.12",,"0.00",,"77","63","  270","  280","8.1","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-19","1.12",,"0.00",,"76","66","  270","  270","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-20","2.24",,"0.00",,"80","63","  260","  270","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-21","2.68",,"0.06",,"73","64","  270","  280","12.1","18.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-22","2.46",,"0.00",,"76","62","  270","  280","12.1","19.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-23","1.79",,"0.00",,"76","61","  270","  270","12.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-24","1.34",,"0.00",,"86","59","  270","  280","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-25","1.57",,"0.00",,"88","61","  270","  270","13.0","19.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-26","1.57",,"0.00",,"87","62","  270","  280","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-27","1.79",,"0.00",,"86","62","  270","  280","8.9","14.1","    1","    1","    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-28","1.34",,"0.00",,"88","63","  270","  280","10.1","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-29","1.12",,"0.00",,"89","64","  280","  280","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-30","1.57",,"0.00",,"82","64","  150","  280","8.1","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-01","2.01",,"0.00",,"78","66","  280","  280","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-02","1.12",,"0.00",,"79","64","  270","  270","12.1","19.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-03","2.01",,"0.00",,"78","64","  270","  150","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-04","1.12",,"0.00",,"79","59","  280","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-05","0.89",,"0.00",,"85","59","  280","  280","8.9","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-06","0.89",,"0.00",,"92","60","  280","  270","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-07","1.12",,"0.00",,"96","63","  280","  270","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-08","2.68",,"0.00",,"82","63","  270","  280","8.1","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-09","1.57",,"0.00",,"87","65","  270","  280","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-10","1.34",,"0.00",,"88","60","  280","  270","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-11","1.34",,"0.00",,"76","62","  270","  270","8.1","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-12","1.34",,"0.00",,"78","63","  270","  280","10.1","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-13","1.12",,"0.00",,"78","59","  270","  270","8.1","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-14","0.67",,"0.00",,"87","59","  270","  280","8.1","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-15","2.46",,"0.00",,"96","62","  270","  270","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-16","1.12",,"0.00",,"96","66","  280","  270","10.1","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-17","0.67",,"0.00",,"94","66","  270","  280","6.9","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-18","0.89",,"0.00",,"86","67","  270","  280","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-19","0.67",,"0.00",,"78","64","  270","  280","8.9","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-20","2.01",,"0.10",,"75","64","   10","  340","8.9","14.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-21","0.89",,"0.00",,"78","60","  280","  280","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-22","0.67",,"0.00",,"93","62","  280","  270","8.1","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-23","1.12",,"0.00",,"102","67","  270","  270","8.1","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-24","0.45",,"0.00",,"104","68","  270","  270","6.9","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-25","0.89",,"0.00",,"100","69","  280","  260","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-26","1.34",,"0.00",,"93","66","  270","  270","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-27","1.12",,"0.00",,"86","63","  270","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-28","1.57",,"0.00",,"80","62","  270","  280","8.1","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-29","1.12",,"0.00",,"73","62","  270","  280","10.1","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-30","2.01",,"0.00",,"69","64","  270","  270","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-31","2.01",,"0.00",,"69","63","  130","  130","8.1","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-01","1.34",,"0.00",,"72","63","  270","  280","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-02","0.89",,"0.00",,"68","59","  270","  270","8.1","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-03","1.57",,"0.00",,"71","59","  280","  280","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-04","2.01",,"0.00",,"72","57","  270","  270","12.1","19.9",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-05","1.12",,"0.00",,"70","59","  270","  290","6.9","13.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-06","1.79",,"0.00",,"73","58","  280","  290","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-07","0.89",,"0.00",,"76","59","  270","  280","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-08","1.57",,"0.00",,"77","56","  280","  280","10.1","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-09","1.34",,"0.00",,"72","60","  270","  270","8.1","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-10","2.24",,"0.00",,"71","58","  270","  280","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-11","1.34",,"0.00",,"73","54","  280","  280","8.9","14.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-12","0.67",,"0.00",,"69","55","  270","  280","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-13","0.45",,"0.00",,"73","53","  260","  280","6.0","8.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-14","0.67",,"0.00",,"78","53","  270","  280","8.9","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-15","0.67",,"0.00",,"79","56","  260","  280","6.9","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-16","0.45",,"0.00",,"78","59","  270","  280","8.9","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-17","1.34",,"0.01",,"73","61","  270","  280","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-18","0.89",,"0.00",,"78","55","  280","  270","8.9","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-19","1.57",,"0.00",,"77","55","  270","  270","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-20","0.22",,"0.00",,"73","50","  270","  270","6.9","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-21","0.45",,"0.00",,"88","58","  270","  270","8.1","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-22","1.34",,"0.00",,"93","62","  280","  280","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-23","2.01",,"0.00",,"92","64","  270","  270","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-24","0.45",,"0.00",,"84","59","  280","  280","6.9","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-25","0.22",,"0.00",,"83","58","  280","  280","6.0","8.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-26","1.57",,"0.00",,"71","58","  270","  270","8.9","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-27","1.57",,"0.00",,"68","54","  270","  280","10.1","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-28","0.22",,"0.00",,"76","49","  270","  270","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-29","0.67",,"0.00",,"75","52","  260","  280","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-11-30","0.45",,"0.00",,"76","51","  280","  270","6.0","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-01","1.34",,"0.00",,"74","52","  270","  270","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-02","0.45",,"0.00",,"76","51","  280","  280","8.1","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-03","0.89",,"0.00",,"69","52","  270","  280","8.1","11.0","    1","    1","    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-04","1.79",,"0.00",,"72","51","   20","   30","8.1","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-05","1.12",,"0.00",,"71","45","   30","   40","12.1","19.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-06","0.22",,"0.00",,"75","44","  150","  280","6.0","10.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-07","0.89",,"0.00",,"78","46","  130","  120","6.9","10.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-08","1.12",,"0.00",,"78","48","  270","  270","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-09","0.22",,"0.00",,"83","50","  270","  270","6.0","8.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-10","0.22",,"0.00",,"82","50","  270","  270","8.1","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-11","1.12",,"0.00",,"80","53","  270","  280","8.1","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-12","1.34",,"0.00",,"83","53","  280","  280","8.1","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-13","0.22",,"0.00",,"81","49","  270","  270","6.9","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-14","0.89",,"0.00",,"76","48","  270","  280","6.9","10.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-15","0.89",,"0.00",,"81","50","  280","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-16","1.79"," 1145","0.00",,"67","52","  100","  130","8.9","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-17","0.67"," 0713","0.00",,"72","48","   10","   10","8.1","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-18","1.57"," 1425","0.00",,"72","50","  280","  280","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-19","0.67"," 1622","0.00",,"69","47","  280","  280","6.0","10.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-20","2.24"," 2105","0.01",,"60","47","   10","  360","13.0","21.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-21","1.12"," 0228","0.00",,"63","44","  270","  340","8.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-22","0.89"," 1437","0.00",,"65","40","  270","  280","6.0","8.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-23","1.12"," 1353","0.00",,"66","47","  280","  270","6.9","8.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-24","0.89"," 1401","0.00",,"74","45","  270","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-25","0.45"," 1410","0.00",,"69","45","  270","  270","6.0","8.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-26","0.22"," 1539","0.00",,"68","46","  280","  280","6.0","8.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-27","0.22"," 1327","0.00",,"76","46","  270","  270","6.9","8.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-28","0.45"," 1652","0.00",,"79","47","  280","  270","6.0","10.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-29","0.89"," 1613","0.00",,"83","52","  280","  270","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-30","0.45"," 1627","0.00",,"73","48","  270","  280","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-12-31","0.22"," 1521","0.00",,"69","49","  270","  260","6.9","8.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-01","0.22",,"0.00",,"71","47","  270","  270","6.9","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-02","0.67",,"0.00",,"78","52","  270","  270","6.9","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-03","0.22",,"0.00",,"74","53","  270","  280","6.9","10.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-04","0.89",,"0.00",,"75","53","  270","  280","8.1","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-05","0.89",,"0.00",,"73","54","  270","  270","8.1","12.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-06","0.67",,"0.00",,"68","56","  270","  270","6.0","8.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-07","0.67",,"0.00",,"74","58","  110","  260","6.0","8.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-08","3.58",,"0.32",,"68","61","  100","   90","10.1","17.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-09","2.91",,"1.45",,"64","51","  100","  270","14.1","21.9","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-10","0.67",,"0.00",,"66","48","  100","  260","6.9","10.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-11","0.67",,"0.00",,"70","49","  270","  280","8.1","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-12","0.00",,"0.00",,"72","50","  360","  260","2.9","8.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-13","0.22",,"0.00",,"84","53","   80","   40","4.9","8.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-14","0.67",,"0.00",,"83","56","  270","  280","6.9","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-15","0.67",,"0.00",,"72","51","  270","  270","6.9","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-16","0.67",,"0.00",,"72","52","  270","  280","6.9","10.1","    1","    1","    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-17","0.22",,"0.00",,"78","52","  270","   50","6.0","8.9","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-18","0.67",,"0.00",,"76","54","  270","  280","6.9","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-19","1.12",,"0.00",,"65","53","  270","  270","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-20","5.82",,"0.00",,"62","51","  300","  310","12.1","23.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-21","1.57",,"0.00",,"64","42","  260","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-22","1.34",,"0.00",,"69","44","  270","  270","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-23","1.12"," 1505","0.00",,"75","46","  270","  280","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-24","2.68"," 1430","0.00",,"75","52","  270","  280","6.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-25","1.57"," 1422","0.00",,"63","49","  260","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-26","1.57"," 0103","0.00",,"68","46","  270","  310","6.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-27","0.45"," 1149","0.00",,"74","49","  270","  270","6.0","8.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-28","0.67"," 1445","0.00",,"83","49","  270","  290","6.0","8.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-29","0.45"," 1412","0.00",,"86","53","   90","  100","6.9","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-30","1.12"," 1426","0.00",,"82","57","  280","  280","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-01-31","0.67"," 1313","0.00",,"81","52","  270","  280","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-01","0.67",,"0.00",,"79","52","  270","  270","4.9","8.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-02","0.22",,"0.00",,"84","54","  140","  150","6.9","8.9",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-03","0.22",,"0.00",,"80","53","  270","  270","6.9","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-04","0.22",,"0.00",,"81","51","  270","  270","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-05","0.67",,"0.00",,"77","53","  270","  270","8.1","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-06","1.12",,"0.00",,"73","54","  260","  270","6.0","10.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-07","0.67"," 1526","0.00",,"82","51","  270","  280","8.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-08","1.12"," 1342","0.00",,"83","52","  270","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-09","1.12"," 2314","0.00",,"73","54","  160","  150","6.0","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-10","1.79"," 0531","0.00",,"65","55","  100","  100","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-11","1.34"," 1447","0.00",,"72","50","  270","  280","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-12","2.24"," 1449","0.01",,"63","53","  260","  260","8.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-13","2.68"," 1505","0.00",,"66","51","  130","  180","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-14","1.12"," 1554","0.00",,"69","54","  270","  280","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-15","1.34"," 1601","0.00",,"71","51","  280","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-16","0.67"," 1624","0.00",,"74","49","  270","  270","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-17","1.12"," 1459","0.00",,"76","49","  280","  260","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-18","0.67"," 1447","0.00",,"69","48","  270","  280","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-19","4.70"," 1430","0.00",,"59","48","  340","  270","13.0","25.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-20","2.68"," 1555","0.00",,"60","40","  270","  270","10.1","19.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-21","2.01"," 1547","0.00",,"62","47","  270","  280","12.1","18.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-22","3.13"," 1440","0.00",,"62","45","  270","  270","8.9","18.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-23","4.92"," 1527","0.00",,"59","44","  260","  340","16.1","25.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-24","1.57"," 1416","0.00",,"62","40","  270","  270","10.1","19.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-25","1.79"," 1617","0.00",,"68","44","  270","  270","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-26","1.57"," 2203","0.02",,"67","45","  270","  270","8.1","19.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-27","1.12"," 1040","0.00",,"56","43","  270","  180","6.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-02-28","1.79"," 1339","0.00",,"62","41","  100","  150","8.1","11.0",,,
